Id,Prediction
1810,	8.434247809756912773e+01
1811,	8.619867416746303945e+01
1812,	8.627815982105278181e+01
1813,	9.137180454700791188e+01
1814,	8.741833504012704736e+01
1815,	8.357144969162683878e+01
1816,	8.676533488411270412e+01
1817,	8.446077375072276539e+01
1818,	8.606271828087209030e+01
1819,	8.954066372078744962e+01
1820,	8.953581281978799211e+01
1821,	9.056131974750323366e+01
1822,	8.897915838734301985e+01
1823,	9.203531560845563320e+01
1824,	9.183107185657456739e+01
1825,	8.787861615831319284e+01
1826,	8.430927771180353147e+01
1827,	8.269614705946852951e+01
1828,	8.950226171079876281e+01
1829,	8.456843490055243251e+01
1830,	8.881889597057586627e+01
1831,	8.921243755993938862e+01
1832,	9.175659165387580174e+01
1833,	9.051338265486830892e+01
1834,	8.992202646719263726e+01
1835,	8.716105863006917787e+01
1836,	9.061373043755077106e+01
1837,	8.928516189343378073e+01
1838,	8.831426446277647813e+01
1839,	8.659144403954574898e+01
1840,	8.712169556688293426e+01
1841,	9.153994031853946467e+01
1842,	8.706016624638854751e+01
1843,	9.133014017696042686e+01
1844,	8.786117161965654532e+01
1845,	8.847233574462526917e+01
1846,	8.350910151794880676e+01
1847,	9.029727409082356360e+01
1848,	8.707439111149093947e+01
1849,	8.509966044437418020e+01
1850,	9.081278905261504519e+01
1851,	8.906646982756535635e+01
1852,	8.440701954178641131e+01
1853,	8.896826135074201147e+01
1854,	8.717123345502558607e+01
1855,	8.764460121889375444e+01
1856,	8.574046317524823735e+01
1857,	8.962518149806636814e+01
1858,	8.552564896305533182e+01
1859,	8.518146045520519749e+01
1860,	9.090288689825835888e+01
1861,	8.654336265867968336e+01
1862,	8.504245970316577541e+01
1863,	8.350945926982410583e+01
1864,	9.103067014557369419e+01
1865,	8.967978114392268196e+01
1866,	8.332713384544956625e+01
1867,	8.957716461878354153e+01
1868,	8.520337445019173117e+01
1869,	8.951274226991880312e+01
1870,	8.872463459247993001e+01
1871,	8.842115287780660537e+01
1872,	8.597016384377384668e+01
1873,	9.197010363356321250e+01
1874,	8.929725169939108298e+01
1875,	8.994750728029241316e+01
1876,	8.755302549408698098e+01
1877,	8.522938880757163815e+01
1878,	8.600767707197536538e+01
1879,	8.719561582634175068e+01
1880,	8.648616360970294181e+01
1881,	8.670986724951707458e+01
1882,	9.187709691968512971e+01
1883,	8.647828909390986496e+01
1884,	8.876814628036217414e+01
1885,	8.815038185582304209e+01
1886,	9.172646440805036150e+01
1887,	8.517670552051328059e+01
1888,	8.931249876085990991e+01
1889,	8.732418652225781841e+01
1890,	8.804893973771513060e+01
1891,	8.451063021095846750e+01
1892,	8.839066301401069836e+01
1893,	9.093412405293581457e+01
1894,	9.121400781234078181e+01
1895,	9.048632072316290476e+01
1896,	8.319685597306003899e+01
1897,	8.955841305375258798e+01
1898,	9.044086894103328689e+01
1899,	8.665281842213497043e+01
1900,	8.749487816485539327e+01
1901,	9.115433137087055115e+01
1902,	8.763192233767989592e+01
1903,	8.928997142968012213e+01
1904,	9.319152191072325309e+01
1905,	9.063016801712367965e+01
1906,	8.674983751585429559e+01
1907,	8.735800384889553527e+01
1908,	8.715851185867073525e+01
1909,	8.912340466832191055e+01
1910,	8.690323138648687973e+01
1911,	8.950030964273106804e+01
1912,	8.960474761075596462e+01
1913,	8.612509928134862491e+01
1914,	8.899253538164461474e+01
1915,	8.788592703084717073e+01
1916,	8.845508621542886374e+01
1917,	8.415608924490054221e+01
1918,	8.807014649901449843e+01
1919,	8.616221801064696706e+01
1920,	9.053294953716530813e+01
1921,	8.712254738225600192e+01
1922,	9.166174991016632134e+01
1923,	8.795780184364325294e+01
1924,	8.930030060291794314e+01
1925,	8.590055518283986657e+01
1926,	8.950674289334183698e+01
1927,	9.176388210859141736e+01
1928,	8.937465641618149448e+01
1929,	8.473461884034132652e+01
1930,	9.286749457870584479e+01
1931,	8.511179411607933787e+01
1932,	8.219216486856082327e+01
1933,	8.653629726066809269e+01
1934,	8.648907347385026867e+01
1935,	8.694462616654480769e+01
1936,	8.732443217654360978e+01
1937,	8.788696460422590917e+01
1938,	8.947676927158329363e+01
1939,	8.528068433515974789e+01
1940,	9.023723602731949711e+01
1941,	8.617939431431609876e+01
1942,	8.631923441265615793e+01
1943,	8.741286244021198115e+01
1944,	8.175197860683083206e+01
1945,	8.391204195808545308e+01
1946,	8.520889763656997218e+01
1947,	9.349077015617893949e+01
1948,	8.784838450022735401e+01
1949,	8.498993467486839393e+01
1950,	8.992600444034043505e+01
1951,	8.890564339983697550e+01
1952,	8.473069679549135458e+01
1953,	9.304514770293566528e+01
1954,	8.599047925749573551e+01
1955,	8.244077549828257645e+01
1956,	8.979390028471866003e+01
1957,	8.337895887523754368e+01
1958,	8.736056188871904737e+01
1959,	8.148696969704487003e+01
1960,	8.938484326117401224e+01
1961,	9.002756391962043381e+01
1962,	8.619185647934246219e+01
1963,	8.924714782554332260e+01
1964,	8.642878751750926369e+01
1965,	8.594390358010646480e+01
1966,	8.666277684721958963e+01
1967,	8.848747773132645023e+01
1968,	8.517549758328004827e+01
1969,	8.717090535516793182e+01
1970,	8.362018615100261343e+01
1971,	8.850034812678197227e+01
1972,	8.427257110145988861e+01
1973,	8.285358354202828934e+01
1974,	8.510410392486517139e+01
1975,	8.793792664496520217e+01
1976,	8.628691245576860069e+01
1977,	8.097996408082603637e+01
1978,	8.583732727092655068e+01
1979,	9.070706666950476915e+01
1980,	8.863659417970437460e+01
1981,	8.553294774041842174e+01
1982,	8.510619933599060971e+01
1983,	8.873605303835485358e+01
1984,	8.827861886532566871e+01
1985,	9.016778613112646212e+01
1986,	8.617667313387337913e+01
1987,	8.628564424408359912e+01
1988,	9.239366397692030830e+01
1989,	9.007793885320128879e+01
1990,	8.668371297868449687e+01
1991,	8.462800676697733593e+01
1992,	8.769374760304158656e+01
1993,	8.863639847961006524e+01
1994,	9.111382120742247537e+01
1995,	8.555638544237430665e+01
1996,	8.769447953312186428e+01
1997,	8.814215756630662213e+01
1998,	8.496738646569359332e+01
1999,	8.156617315182842276e+01
2000,	8.809193659197089232e+01
2001,	9.226014647163705718e+01
2002,	8.288403213326324703e+01
2003,	8.628628980798148973e+01
2004,	8.735162411252710513e+01
2005,	8.539532948293856407e+01
2006,	8.582151944944763500e+01
2007,	8.977218518626318655e+01
2008,	8.891977889208793329e+01
2009,	8.766276712201054977e+01
2010,	8.775121741285499866e+01
2011,	9.323518048610411313e+01
2012,	8.668973864481526448e+01
2013,	8.595260463480025237e+01
2014,	8.619744075695199115e+01
2015,	9.150539108121351717e+01
2016,	9.200635280052878784e+01
2017,	8.701601737287933247e+01
2018,	8.909595567446191922e+01
2019,	8.862522206989937956e+01
2020,	8.657453941511430173e+01
2021,	8.592254108027938742e+01
2022,	9.569523906327088980e+01
2023,	9.380095311368407351e+01
2024,	8.914989476569189719e+01
2025,	8.366497360301396213e+01
2026,	8.512190116144203955e+01
2027,	8.918803861029570612e+01
2028,	8.356127366067563855e+01
2029,	8.631286104417091565e+01
2030,	9.045669896689635436e+01
2031,	8.940027384379177988e+01
2032,	8.856206343773365575e+01
2033,	8.901954416721183350e+01
2034,	8.514510287408764100e+01
2035,	8.405201723011789738e+01
2036,	9.162616178503938613e+01
2037,	8.771084313072583427e+01
2038,	8.524467639527081531e+01
2039,	8.307969719787024587e+01
2040,	8.700516515203646861e+01
2041,	8.785881872149774097e+01
2042,	9.416167648564717751e+01
2043,	8.711365086180872197e+01
2044,	8.668789876223785029e+01
2045,	9.265465712128687414e+01
2046,	8.941628719834899641e+01
2047,	8.518420062147531269e+01
2048,	8.811835990507185556e+01
2049,	8.509672930025264748e+01
2050,	8.929546808304941408e+01
2051,	8.775870186169717613e+01
2052,	8.442906359840921482e+01
2053,	8.768878430536109647e+01
2054,	8.708919625470956305e+01
2055,	8.709232717154070258e+01
2056,	8.241891270761884414e+01
2057,	8.853926589348614584e+01
2058,	8.505997525435577700e+01
2059,	8.432647046623702636e+01
2060,	8.069411195582846119e+01
2061,	8.316722729673888637e+01
2062,	9.357205941828232199e+01
2063,	9.015713559736178695e+01
2064,	8.735701278700584282e+01
2065,	9.231641076783691346e+01
2066,	8.904670860615482297e+01
2067,	8.896058595124696922e+01
2068,	8.587511541622659195e+01
2069,	8.708835360356162880e+01
2070,	8.683624604977656247e+01
2071,	8.822466941065026447e+01
2072,	8.912912508347703522e+01
2073,	9.084507348522643611e+01
2074,	8.845879049027334418e+01
2075,	9.115676077556001644e+01
2076,	9.041927275356280802e+01
2077,	8.679883339429103728e+01
2078,	8.627457398506456343e+01
2079,	8.656820492587763738e+01
2080,	8.333424694726851101e+01
2081,	9.075844626669663739e+01
2082,	8.681662432798276541e+01
2083,	9.067212872365475107e+01
2084,	8.660674485525169075e+01
2085,	8.600048783505468464e+01
2086,	8.735433973640182614e+01
2087,	8.727255148477438240e+01
2088,	8.991761842676802985e+01
2089,	8.917205313479743722e+01
2090,	8.501846313341751227e+01
2091,	8.754278972692939931e+01
2092,	9.130336060671599796e+01
2093,	8.464436725344658896e+01
2094,	9.011878016967023086e+01
2095,	8.974074518953609925e+01
2096,	9.167048274649845041e+01
2097,	9.036254981902247607e+01
2098,	9.068171529546883392e+01
2099,	8.657348263256426435e+01
2100,	9.035994113787465665e+01
2101,	8.669847727839794516e+01
2102,	8.830853168457890945e+01
2103,	8.662100410050754817e+01
2104,	8.639452532701233167e+01
2105,	8.987323165285067716e+01
2106,	8.679291873737474816e+01
2107,	8.852065867845533376e+01
2108,	9.147063040665554468e+01
2109,	8.751489873072004855e+01
2110,	8.735484872880671503e+01
2111,	9.009694416021368113e+01
2112,	8.531590716343517045e+01
2113,	9.363479936401191139e+01
2114,	8.703738672378446495e+01
2115,	8.870150089150671135e+01
2116,	9.423529470487463300e+01
2117,	8.546583206752742967e+01
2118,	8.663149169066052480e+01
2119,	9.015920124341835162e+01
2120,	8.746861689220024516e+01
2121,	8.768714050573163377e+01
2122,	8.369055121365310868e+01
2123,	8.950863929033295108e+01
2124,	8.704358257170939339e+01
2125,	8.846524095970471535e+01
2126,	8.729797231294102744e+01
2127,	8.797349375264727200e+01
2128,	8.698476109738071216e+01
2129,	8.882070991469372245e+01
2130,	8.535424676184686632e+01
2131,	9.017058655861643501e+01
2132,	8.983526893269200286e+01
2133,	8.592405109757878279e+01
2134,	8.630103362516808829e+01
2135,	8.590966305019219362e+01
2136,	8.861104796004282491e+01
2137,	8.554098156032789291e+01
2138,	9.026228071821446974e+01
2139,	8.931963284508599088e+01
2140,	9.014583129433609088e+01
2141,	8.969089782995770577e+01
2142,	9.004677508207788605e+01
2143,	8.625200742703665924e+01
2144,	8.311009150396573375e+01
2145,	9.040952829945614155e+01
2146,	8.723400099391739104e+01
2147,	9.236186539227097114e+01
2148,	8.286097987177069513e+01
2149,	8.976219015728372597e+01
2150,	8.745186645840968254e+01
2151,	8.755841478196408900e+01
2152,	8.950328407156882804e+01
2153,	8.679000921797725709e+01
2154,	8.750924299106226556e+01
2155,	9.301475140851670176e+01
2156,	8.847956041089307178e+01
2157,	8.575277169095993202e+01
2158,	8.827002506102799373e+01
2159,	8.921754725409842024e+01
2160,	9.011048841670837817e+01
2161,	9.113605128038966541e+01
2162,	9.503897568641271221e+01
2163,	8.724022174969910282e+01
2164,	9.160911041109076791e+01
2165,	9.098842666141887037e+01
2166,	8.960574695389556155e+01
2167,	8.187247275192390816e+01
2168,	9.051162626502600972e+01
2169,	8.729950158001730642e+01
2170,	8.402270190625769430e+01
2171,	8.939545718705458910e+01
2172,	9.284821554468290117e+01
2173,	9.034460763969720176e+01
2174,	9.144927316808744422e+01
2175,	8.762949373250624774e+01
2176,	8.758323956963637613e+01
2177,	8.688495351228996810e+01
2178,	9.513423001868014239e+01
2179,	8.715970570778286231e+01
2180,	9.249065896344592375e+01
2181,	8.773646450990563039e+01
2182,	8.552327805210461520e+01
2183,	8.924569888051493649e+01
2184,	8.919538603981908409e+01
2185,	9.038883858972249641e+01
2186,	9.057949399553336889e+01
2187,	8.842939950554037409e+01
2188,	8.959359614146254103e+01
2189,	8.504921489868884521e+01
2190,	8.836345532382142665e+01
2191,	8.516870154238003465e+01
2192,	8.995088943951974159e+01
2193,	8.211857291456992414e+01
2194,	8.970256842998057323e+01
2195,	8.245424808702379948e+01
2196,	9.220345815928521915e+01
2197,	8.865321330793641152e+01
2198,	9.121553290194907504e+01
2199,	9.074366922071047270e+01
2200,	8.993380369060662360e+01
2201,	8.782879706631290162e+01
2202,	8.795122386953828197e+01
2203,	8.713562604756964447e+01
2204,	9.529599412598759045e+01
2205,	9.275430007914344799e+01
2206,	9.020026656166371026e+01
2207,	9.255129489859115210e+01
2208,	9.235874621325011447e+01
2209,	8.809869979483818270e+01
2210,	8.128424870142713132e+01
2211,	8.500789140302826752e+01
2212,	8.964396245845904332e+01
2213,	8.385484551706849743e+01
2214,	8.278610494318371593e+01
2215,	8.963523431932229357e+01
2216,	8.835862976388428081e+01
2217,	9.135121608213594868e+01
2218,	8.869978125764147592e+01
2219,	9.220581885495820984e+01
2220,	8.725410162398742386e+01
2221,	8.976273721776561842e+01
2222,	8.894346755359819667e+01
2223,	9.052005997351589883e+01
2224,	8.439376375001904762e+01
2225,	8.630679698807216482e+01
2226,	8.555560967519507187e+01
2227,	8.633869051235249970e+01
2228,	8.885869025143011868e+01
2229,	8.448680709676585820e+01
2230,	8.750238567505442688e+01
2231,	8.979683512531244105e+01
2232,	8.889877884290220322e+01
2233,	8.919815790392090094e+01
2234,	8.563331685346847166e+01
2235,	8.923679591672852496e+01
2236,	8.404098576756045702e+01
2237,	8.257655515688496450e+01
2238,	8.552507964051218892e+01
2239,	8.192265600498795663e+01
2240,	8.456079045979060993e+01
2241,	9.367619472737767694e+01
2242,	9.184643954201212068e+01
2243,	9.175764272074255246e+01
2244,	8.556194474745433354e+01
2245,	8.991727074999150204e+01
2246,	8.653599251861986374e+01
2247,	8.893919009877870963e+01
2248,	8.373875642975971800e+01
2249,	8.683360182450537934e+01
2250,	8.785159460099845319e+01
2251,	8.646580106095194651e+01
2252,	8.601907752905401594e+01
2253,	8.157342063071806137e+01
2254,	9.179419053572745213e+01
2255,	9.033180271903832192e+01
2256,	8.890153313885687680e+01
2257,	8.913657933411187173e+01
2258,	8.996987770719341881e+01
2259,	8.740451459929208511e+01
2260,	8.857245109562012431e+01
2261,	8.758192820961518521e+01
2262,	9.306041064041393440e+01
2263,	8.842679961874810601e+01
2264,	8.302891121045513501e+01
2265,	8.825421005189133439e+01
2266,	8.920388492362044985e+01
2267,	8.693298478126843065e+01
2268,	8.573562253894894525e+01
2269,	8.679866787774166426e+01
2270,	9.128077744269079119e+01
2271,	9.018230857745663798e+01
2272,	9.273286640347687637e+01
2273,	8.303442220670874008e+01
2274,	9.044033941004846611e+01
2275,	8.594608224043804512e+01
2276,	8.937541479597422267e+01
2277,	8.315051736587481912e+01
2278,	8.794940821743448112e+01
2279,	9.023017185871830748e+01
2280,	9.088863154797894595e+01
2281,	8.249751095611986784e+01
2282,	8.351498622469007671e+01
2283,	8.572439748801230053e+01
2284,	8.773777279621296543e+01
2285,	8.251649014038829932e+01
2286,	8.584465474784684602e+01
2287,	9.138090818106664415e+01
2288,	8.848125885187758399e+01
2289,	9.194243475315202829e+01
2290,	8.691933353988251554e+01
2291,	8.499670679367530113e+01
2292,	8.620221499279394095e+01
2293,	8.984101242443458091e+01
2294,	9.110590511197888475e+01
2295,	8.526638761009900236e+01
2296,	9.366336021841216564e+01
2297,	9.057673247713285036e+01
2298,	8.804862744056877943e+01
2299,	8.320897848788190743e+01
2300,	9.108374040665728444e+01
2301,	8.998973442619831076e+01
2302,	8.566281579391892365e+01
2303,	8.734572999559665618e+01
2304,	8.749624323758520461e+01
2305,	8.492444584411674668e+01
2306,	8.725745743109627028e+01
2307,	9.093303972340788732e+01
2308,	8.682503494125542431e+01
2309,	8.642670187200116061e+01
2310,	8.584502383607082265e+01
2311,	8.482527437947061344e+01
2312,	8.449012953777678092e+01
2313,	9.017945886505356157e+01
2314,	8.945770693673175344e+01
2315,	8.371539215950461710e+01
2316,	8.407427815924431513e+01
2317,	8.594100754756917127e+01
2318,	8.777898932373122420e+01
2319,	8.899757751221228830e+01
2320,	8.310205217648632470e+01
2321,	8.676841496336716375e+01
2322,	9.029317173641216243e+01
2323,	8.603793003810469031e+01
2324,	8.264360922657468222e+01
2325,	8.466534571526145214e+01
2326,	8.298005539660617558e+01
2327,	9.420963227593108513e+01
2328,	8.967355844046424806e+01
2329,	9.109668472045146359e+01
2330,	8.983552552391725499e+01
2331,	8.907818419626410389e+01
2332,	9.315178358599736441e+01
2333,	9.162285043140141738e+01
2334,	9.138635050015439276e+01
2335,	8.606815037985724359e+01
2336,	9.022370156850645628e+01
2337,	8.453911460360028229e+01
2338,	8.648299655356254334e+01
2339,	9.171562968484229827e+01
2340,	9.027432689520661313e+01
2341,	9.108720697451413173e+01
2342,	9.106879476157706677e+01
2343,	8.558977321097718516e+01
2344,	9.078930308573437458e+01
2345,	9.170203982142777477e+01
2346,	8.335236066704740665e+01
2347,	8.616834054570374235e+01
2348,	9.269839443985738114e+01
2349,	8.713627586112725965e+01
2350,	8.925223256452981957e+01
2351,	8.912253614739022112e+01
2352,	8.301427337622054381e+01
2353,	9.244887887081434030e+01
2354,	9.199001937936387208e+01
2355,	8.817404658630552206e+01
2356,	9.021607120913827771e+01
2357,	8.434994692429586394e+01
2358,	8.681718370664947315e+01
2359,	9.097230685982890463e+01
2360,	8.693793679328391022e+01
2361,	8.850239656123125087e+01
2362,	9.172191943862689811e+01
2363,	8.362653180374071837e+01
2364,	8.808508484762265311e+01
2365,	8.527497631953229984e+01
2366,	8.506633344108067263e+01
2367,	8.978988529319427414e+01
2368,	8.751541725732310795e+01
2369,	8.866578903965996972e+01
2370,	8.631489548322574024e+01
2371,	8.427811137505689487e+01
2372,	8.719977666508674474e+01
2373,	8.938386164382778531e+01
2374,	8.752743657790347243e+01
2375,	8.965724184401747721e+01
2376,	8.429402934133028680e+01
2377,	8.433552484083298850e+01
2378,	8.457736670852146688e+01
2379,	8.437213672044711643e+01
2380,	8.706936144782919484e+01
2381,	8.917739592656037928e+01
2382,	8.346008216181266448e+01
2383,	8.852543585211847699e+01
2384,	9.257490088313761589e+01
2385,	8.826959606808577519e+01
2386,	8.658206068585420212e+01
2387,	8.750880281041463604e+01
2388,	8.398919705755372433e+01
2389,	8.514105939794947631e+01
2390,	8.558394380931697754e+01
2391,	8.616224114033518333e+01
2392,	8.889214978804434963e+01
2393,	8.707589802303061788e+01
2394,	8.718920036757857872e+01
2395,	9.248893543708102527e+01
2396,	8.870526582646810709e+01
2397,	8.429826192473970536e+01
2398,	8.884487811986225836e+01
2399,	8.615865208127841868e+01
2400,	8.641900008416186552e+01
2401,	8.919124812575159922e+01
2402,	8.870658817785100325e+01
2403,	8.373503971416748470e+01
2404,	8.752226101827150728e+01
2405,	8.992501303129765233e+01
2406,	8.891477246190669348e+01
2407,	8.452338279690641798e+01
2408,	9.187515889746828179e+01
2409,	9.316634027812690988e+01
2410,	9.172916650549052520e+01
2411,	8.751462579747281723e+01
2412,	8.721145420110239854e+01
2413,	8.325018106983192467e+01
2414,	8.642810835524409185e+01
2415,	8.549431592932965884e+01
2416,	8.729736769195535828e+01
2417,	9.030470978506929214e+01
2418,	8.945185021595349895e+01
2419,	9.195294266738707734e+01
2420,	9.173528374334532032e+01
2421,	8.222284538550773902e+01
2422,	8.190447040992836492e+01
2423,	8.944609550421706956e+01
2424,	9.044064528271742631e+01
2425,	8.938182912379706124e+01
2426,	8.708435743643659066e+01
2427,	9.001466903429455613e+01
2428,	8.574644829901707510e+01
2429,	8.418751550945745521e+01
2430,	8.455694193001177439e+01
2431,	8.692279857964284417e+01
2432,	8.609199883637988648e+01
2433,	8.990900019187378689e+01
2434,	9.185622407033983450e+01
2435,	9.472796773142120230e+01
2436,	8.903147915203729212e+01
2437,	8.787510874051459098e+01
2438,	9.017651911356139749e+01
2439,	8.780437849586027710e+01
2440,	8.642253203426882635e+01
2441,	8.526898827339421416e+01
2442,	9.261038514488792828e+01
2443,	8.703341837277825732e+01
2444,	8.792656770244221320e+01
2445,	8.899174162943205602e+01
2446,	8.802964755320840595e+01
2447,	8.591470346177888473e+01
2448,	8.310029542221971610e+01
2449,	9.149081496506165934e+01
2450,	8.951416247742004373e+01
2451,	8.856540175892239120e+01
2452,	8.654099373172387288e+01
2453,	8.806872852336324797e+01
2454,	8.633916397051797276e+01
2455,	8.739409253139061207e+01
2456,	8.395808881658592782e+01
2457,	8.317225046565525304e+01
2458,	8.218798161337920760e+01
2459,	9.197219819420793385e+01
2460,	8.688299543921289114e+01
2461,	9.021089199083290566e+01
2462,	8.804804479370631043e+01
2463,	8.674730477042687937e+01
2464,	8.681236193422398628e+01
2465,	8.719009316953196276e+01
2466,	9.148530759914618216e+01
2467,	8.515547535374497556e+01
2468,	8.890196091751366225e+01
2469,	8.550286723354614082e+01
2470,	9.279929564777975770e+01
2471,	8.812660469061154345e+01
2472,	9.060628671976881776e+01
2473,	8.566423877715878632e+01
2474,	8.963658734316517496e+01
2475,	8.873408164409156029e+01
2476,	8.814477025095909823e+01
2477,	8.512686310813442958e+01
2478,	8.977974764761758308e+01
2479,	8.495185264135437819e+01
2480,	9.192963098709397229e+01
2481,	8.650281070186302657e+01
2482,	9.219322242777460019e+01
2483,	8.834992527087520386e+01
2484,	8.978902396889348836e+01
2485,	8.596259994278999272e+01
2486,	8.788530026948767215e+01
2487,	8.552179209321256792e+01
2488,	8.925674239976200397e+01
2489,	8.288871140981474639e+01
2490,	8.474614358610324416e+01
2491,	8.409486655911859998e+01
2492,	8.799295706422296348e+01
2493,	8.767046287924372905e+01
2494,	8.546062445492131587e+01
2495,	9.227442890564596212e+01
2496,	8.713220142263000412e+01
2497,	8.807574917273086612e+01
2498,	8.413921762781356506e+01
2499,	9.016756438442592980e+01
2500,	8.195252084052160058e+01
2501,	8.924670752405248209e+01
2502,	9.171277623186401229e+01
2503,	8.716649737989860114e+01
2504,	9.041590729129633530e+01
2505,	8.410335943284138693e+01
2506,	8.406538378094870723e+01
2507,	9.353486381205725309e+01
2508,	8.750454856677677640e+01
2509,	8.720690480430758385e+01
2510,	8.625710200345166356e+01
2511,	8.956291686771461968e+01
2512,	9.394332413150569039e+01
2513,	8.420318051416660410e+01
2514,	8.772133657475485791e+01
2515,	8.786606186951837572e+01
2516,	8.574748421841856327e+01
2517,	8.831356600807939117e+01
2518,	8.687245464053727062e+01
2519,	8.765931603094810498e+01
2520,	9.176526373071328635e+01
2521,	9.134759935624923344e+01
2522,	9.178174395234843530e+01
2523,	8.491794102391931176e+01
2524,	8.895487719529873516e+01
2525,	8.665650042291314037e+01
2526,	8.846793740579906284e+01
2527,	8.863779517153022880e+01
2528,	8.595181098427744359e+01
2529,	8.659861359734547648e+01
2530,	8.974697415317525895e+01
2531,	8.938329623773385890e+01
2532,	8.787291408636222911e+01
2533,	8.614939842067242637e+01
2534,	8.445892160238388158e+01
2535,	8.399860470116152555e+01
2536,	8.702363456332268754e+01
2537,	8.711080303619318954e+01
2538,	9.059294629195019866e+01
2539,	9.275877698077339062e+01
2540,	8.629030871959520255e+01
2541,	9.113995716536021519e+01
2542,	9.160252060534685370e+01
2543,	8.893402980404286495e+01
2544,	8.832430640417074130e+01
2545,	8.821666779872172981e+01
2546,	8.642165349386556272e+01
2547,	9.231102115089186100e+01
2548,	8.938741307029816596e+01
2549,	8.568392203794773820e+01
2550,	8.436128009390638738e+01
2551,	9.098160115883328558e+01
2552,	9.062007490474368865e+01
2553,	8.693458644900870524e+01
2554,	9.100263619752175259e+01
2555,	9.023073266407735105e+01
2556,	9.013520303476879292e+01
2557,	8.235158365193998975e+01
2558,	8.821614963855584790e+01
2559,	8.571903616544811655e+01
2560,	8.680986183154034563e+01
2561,	8.793759900926420414e+01
2562,	8.494507971745181862e+01
2563,	8.594926527349005596e+01
2564,	8.536880022954460401e+01
2565,	8.953540771916607355e+01
2566,	8.741342876916186810e+01
2567,	9.145371055143013450e+01
2568,	8.304462022251146891e+01
2569,	8.839637825162618867e+01
2570,	8.962882839709978100e+01
2571,	8.331329076506156639e+01
2572,	9.106915445737749337e+01
2573,	8.541005881896131768e+01
2574,	8.826306258537140081e+01
2575,	8.887708550394471274e+01
2576,	8.900924752881168445e+01
2577,	8.770496941277907865e+01
2578,	8.633327331067194166e+01
2579,	9.143817722461736253e+01
2580,	8.936364422613631575e+01
2581,	8.339363018210374889e+01
2582,	9.255498986391702942e+01
2583,	8.606361810816254376e+01
2584,	9.214597969661774357e+01
2585,	8.161091418634782713e+01
2586,	8.917632485306836543e+01
2587,	8.927853741965566314e+01
2588,	8.607008158183893443e+01
2589,	8.745654978471749530e+01
2590,	8.690841972271488203e+01
2591,	8.590125825463773879e+01
2592,	8.754209523838372320e+01
2593,	8.443300458464892699e+01
2594,	8.851581506808457789e+01
2595,	9.102983002553271774e+01
2596,	8.624173944870928210e+01
2597,	8.790262076314340334e+01
2598,	8.831730572020570946e+01
2599,	8.917787974549699470e+01
2600,	8.372700872153708929e+01
2601,	9.136510343267848100e+01
2602,	8.753355081305981855e+01
2603,	8.673399043189427005e+01
2604,	8.138392837471613461e+01
2605,	9.337985943419394630e+01
2606,	8.658578532777792702e+01
2607,	8.327516787011541055e+01
2608,	9.040457503704311648e+01
2609,	8.407216018621006981e+01
2610,	8.328160395125377136e+01
2611,	8.919864415067705465e+01
2612,	9.248482058925833371e+01
2613,	8.443435590915338196e+01
2614,	8.804573927535156486e+01
2615,	8.532285928378148299e+01
2616,	9.098923712463187030e+01
2617,	8.963108735483311307e+01
2618,	8.698110556280673222e+01
2619,	8.889620752827832462e+01
2620,	9.320135996661176137e+01
2621,	8.577198238491337179e+01
2622,	8.567769875041921068e+01
2623,	8.702610968200977482e+01
2624,	8.579240112239338600e+01
2625,	8.650176471996468308e+01
2626,	8.963135743090826679e+01
2627,	8.707978011553802844e+01
2628,	9.136658463001096209e+01
2629,	8.531837938618409112e+01
2630,	8.816083104920996050e+01
2631,	8.611906070732727869e+01
2632,	8.921313598958674618e+01
2633,	8.780780257466172145e+01
2634,	8.965929790844198521e+01
2635,	8.890377443718379880e+01
2636,	8.785535837752284749e+01
2637,	8.786998020481948402e+01
2638,	9.157916404836757351e+01
2639,	8.399197977685872729e+01
2640,	8.941629100669830166e+01
2641,	8.796408048732345719e+01
2642,	9.058906426836493608e+01
2643,	9.146761869394065059e+01
2644,	9.311505716480213835e+01
2645,	8.509521726651541940e+01
2646,	8.694878379308299543e+01
2647,	9.070772984004381101e+01
2648,	8.652548701932164477e+01
2649,	8.868413678951466750e+01
2650,	9.090405159113620925e+01
2651,	8.586011971738952298e+01
2652,	8.325091750817969682e+01
2653,	8.594282278447489887e+01
2654,	8.475917836235787206e+01
2655,	9.078761129884328795e+01
2656,	9.231781638684502411e+01
2657,	9.006970747719518045e+01
2658,	8.424945540637513375e+01
2659,	8.854729904686331565e+01
2660,	8.332886359249238239e+01
2661,	9.177538653643395605e+01
2662,	8.969669203625326759e+01
2663,	8.624692848161444658e+01
2664,	8.708580550368304785e+01
2665,	8.694536252970478074e+01
2666,	8.438059110382893380e+01
2667,	8.829335678313528035e+01
2668,	8.952503866060469306e+01
2669,	8.865288313639021567e+01
2670,	8.624435901832156048e+01
2671,	8.611739008455874966e+01
2672,	8.714060656025958451e+01
2673,	8.427721519030818342e+01
2674,	8.696635168828625240e+01
2675,	8.946936523635453398e+01
2676,	8.671808156716792837e+01
2677,	8.629160427156554647e+01
2678,	8.583579999288978968e+01
2679,	9.116157640217397784e+01
2680,	8.938195528911171550e+01
2681,	8.833661942516286558e+01
2682,	8.613551499221584606e+01
2683,	8.961519508619207386e+01
